OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu29,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.91,Bacteroidales,0.91,Barnesiellaceae,0.54,Barnesiella,0.53
Otu31,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.89,Muribaculum,0.67
Otu32,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Ligilactobacillus,0.97
Otu33,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.88,Bacteroidales,0.88,Muribaculaceae,0.66,Muribaculum,0.43
Otu34,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,1.0,Duncaniella,1.0
Otu35,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,1.0,Erysipelotrichales,1.0,Erysipelotrichaceae,1.0,Dubosiella,1.0
Otu38,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.99,Bacteroidales,0.99,Muribaculaceae,0.94,Paramuribaculum,0.8
Otu40,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Enterococcaceae,0.96,Enterococcus,0.96
Otu41,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,1.0,Muribaculum,0.91
Otu42,Bacteria,1.0,Bacteroidetes,0.97,Bacteroidia,0.86,Bacteroidales,0.86,Muribaculaceae,0.29,Barnesiella,0.25
Otu44,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.92,Muribaculum,0.71
Otu45,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.91,Muribaculum,0.9
Otu46,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Limosilactobacillus,0.98
Otu47,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Oscillibacter,0.75
Otu50,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu52,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,0.89,Erysipelotrichales,0.89,Erysipelotrichaceae,0.89,Turicibacter,0.89
Otu56,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Phocaeicola,0.88
Otu59,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.9,Muribaculum,0.85
Otu61,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Lawsonibacter,0.85
Otu63,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.94,Paramuribaculum,0.47
Otu64,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.91,Muribaculum,0.86
Otu67,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu70,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.89,Enterocloster,0.47
Otu72,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu75,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.91,Kineothrix,0.56
Otu77,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.94,Bacteroidales,0.94,Barnesiellaceae,0.42,Muribaculum,0.3
Otu78,Bacteria,1.0,Deferribacteres,1.0,Deferribacteres,1.0,Deferribacterales,1.0,Deferribacteraceae,1.0,Mucispirillum,1.0
Otu79,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,1.0,Duncaniella,1.0
Otu88,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.96,Muribaculum,0.9
Otu91,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,1.0,Erysipelotrichales,1.0,Erysipelotrichaceae,1.0,Faecalibaculum,1.0
Otu94,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.58
Otu95,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu99,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.99,Muribaculum,0.76
Otu103,Bacteria,1.0,Firmicutes,0.76,Clostridia,0.76,Clostridiales,0.76,Lachnospiraceae,0.76,Acetatifactor,0.64
Otu107,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Schaedlerella,0.98
Otu108,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,0.91,Sutterellaceae,0.83,Parasutterella,0.58
Otu119,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flintibacter,0.86
Otu121,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.45
Otu123,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Adlercreutzia,1.0
Otu126,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu132,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Dysosmobacter,0.98
Otu135,Bacteria,1.0,Firmicutes,0.58,Clostridia,0.57,Clostridiales,0.57,Lachnospiraceae,0.57,Bacteroides,0.42
Otu138,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Bifidobacteriales,1.0,Bifidobacteriaceae,1.0,Bifidobacterium,1.0
Otu140,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.94,Bacteroidales,0.94,Muribaculaceae,0.61,Duncaniella,0.5
Otu141,Bacteria,1.0,Proteobacteria,1.0,Deltaproteobacteria,1.0,Desulfovibrionales,1.0,Desulfovibrionaceae,1.0,Desulfovibrio,1.0
Otu143,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.84
Otu147,Bacteria,1.0,Bacteroidetes,0.98,Bacteroidia,0.65,Bacteroidales,0.65,Porphyromonadaceae,0.26,Alistipes,0.16
Otu149,Bacteria,1.0,Bacteroidetes,0.98,Bacteroidia,0.68,Bacteroidales,0.68,Porphyromonadaceae,0.26,Alistipes,0.17
Otu153,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.57
Otu155,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.91,Clostridiales,0.91,Clostridiaceae_2,0.3,Alkaliphilus,0.29
Otu165,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Limosilactobacillus,0.96
Otu170,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Adlercreutzia,1.0
Otu176,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.37
Otu179,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.89,Paramuribaculum,0.45
Otu191,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Sutterellaceae,1.0,Parasutterella,1.0
Otu194,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Adlercreutzia,1.0
Otu195,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.96,Enterocloster,0.31
Otu196,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Adlercreutzia,1.0
Otu202,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,0.97,Escherichia/Shigella,0.67
Otu203,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.5,Bacteroidales,0.5,Sphingobacteriaceae,0.35,Sphingobacterium,0.14
Otu247,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu259,Bacteria,1.0,Firmicutes,0.96,Clostridia,0.95,Clostridiales,0.95,Lachnospiraceae,0.91,Butyrivibrio,0.16
Otu281,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.78
Otu289,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Schaedlerella,0.98
Otu303,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Sutterellaceae,1.0,Turicimonas,1.0
Otu311,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Intestinimonas,0.58
Otu318,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,0.95
Otu330,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,0.97,Erysipelotrichales,0.97,Erysipelotrichaceae,0.97,Amedibacillus,0.39
Otu335,Bacteria,1.0,Actinobacteria,0.99,Coriobacteriia,0.99,Eggerthellales,0.72,Eggerthellaceae,0.72,Adlercreutzia,0.3
Otu339,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,0.99,Eggerthellales,0.79,Eggerthellaceae,0.79,Adlercreutzia,0.49
Otu367,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flavonifractor,0.53
Otu389,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Mediterraneibacter,0.6
Otu390,Bacteria,1.0,Bacteroidetes,0.98,Bacteroidia,0.64,Bacteroidales,0.64,Porphyromonadaceae,0.26,Porphyromonas,0.15
Otu393,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.94,Acetatifactor,0.5
Otu398,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.99,Bacteroidales,0.99,Barnesiellaceae,0.49,Barnesiella,0.46
Otu406,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.89,Butyrivibrio,0.29
Otu431,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Staphylococcaceae,1.0,Staphylococcus,1.0
Otu434,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Neglecta,0.59
Otu456,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,1.0,Erysipelotrichales,1.0,Erysipelotrichaceae,0.97,Longibaculum,0.93
Otu457,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.48
Otu465,Bacteria,1.0,Firmicutes,0.99,Erysipelotrichia,0.98,Erysipelotrichales,0.98,Erysipelotrichaceae,0.98,Amedibacillus,0.43
Otu472,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu476,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Enterocloster,0.56
Otu493,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,0.83,Eggerthellaceae,0.83,Paraeggerthella,0.35
Otu515,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,0.97,Erysipelotrichales,0.97,Erysipelotrichaceae,0.97,Amedibacillus,0.35
Otu523,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Phocea,0.35
Otu562,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,1.0,Eggerthellaceae,1.0,Eggerthella,1.0
Otu575,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu577,Bacteria,1.0,Proteobacteria,1.0,Deltaproteobacteria,1.0,Desulfovibrionales,1.0,Desulfovibrionaceae,1.0,Desulfovibrio,1.0
Otu599,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,0.79,Eggerthellaceae,0.79,Paraeggerthella,0.29
Otu604,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.96,Sporobacter,0.49
Otu606,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu616,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu620,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Odoribacteraceae,1.0,Butyricimonas,1.0
Otu634,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu635,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,0.97,Erysipelotrichales,0.97,Erysipelotrichaceae,0.97,Amedibacillus,0.4
Otu641,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,0.98,Eggerthellaceae,0.98,Adlercreutzia,0.95
Otu665,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Coriobacteriales,0.92,Atopobiaceae,0.89,Olsenella,0.87
Otu672,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Intestinimonas,0.52
Otu697,Bacteria,1.0,Bacteroidetes,0.88,Flavobacteriia,0.43,Flavobacteriales,0.43,Sphingobacteriaceae,0.39,Pedobacter,0.23
Otu722,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Staphylococcaceae,1.0,Staphylococcus,1.0
Otu746,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu751,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.49
Otu759,Bacteria,1.0,Proteobacteria,1.0,Deltaproteobacteria,0.97,Desulfovibrionales,0.97,Desulfovibrionaceae,0.61,Desulfovibrio,0.47
Otu813,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Neglecta,0.47
Otu827,Bacteria,1.0,Firmicutes,0.86,Clostridia,0.82,Clostridiales,0.82,Peptostreptococcaceae,0.29,Mogibacterium,0.18
Otu865,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu894,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu982,Bacteria,1.0,Firmicutes,0.99,Erysipelotrichia,0.9,Erysipelotrichales,0.9,Erysipelotrichaceae,0.9,Catenisphaera,0.26
Otu990,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1015,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1017,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,0.98,Eggerthellales,0.93,Eggerthellaceae,0.93,Slackia,0.32
Otu1063,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1092,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Bacteroidaceae,1.0,Bacteroides,1.0
Otu1124,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Christensenellaceae,0.76,Christensenella,0.76
Otu1180,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1186,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1216,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1225,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1249,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1304,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Erwiniaceae,0.86,Pantoea,0.73
Otu1306,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Streptococcus,1.0
Otu1314,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1317,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1325,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1353,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1373,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu1383,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1401,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1419,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Streptomycetales,1.0,Streptomycetaceae,1.0,Streptomyces,1.0
Otu1438,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1449,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1456,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1462,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1463,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1470,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1481,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Streptococcaceae,1.0,Streptococcus,1.0
Otu1560,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1562,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1564,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1569,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,0.99,Bacillus,0.99
Otu1586,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1591,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1604,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1616,,,Bacteria,1.0,Cyanobacteria/Chloroplast,1.0,Chloroplast,1.0,Chloroplast,1.0,Streptophyta,1.0
Otu1625,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Pseudonocardiales,1.0,Pseudonocardiaceae,1.0,Prauserella,1.0
Otu1631,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Xanthomonadales,1.0,Xanthomonadaceae,1.0,Stenotrophomonas,1.0
Otu1644,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1648,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1661,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,1.0,Eggerthellales,0.76,Eggerthellaceae,0.76,Adlercreutzia,0.22
Otu1666,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Lawsonellaceae,1.0,Lawsonella,1.0
Otu1668,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1673,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1685,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,0.99
Otu1703,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1731,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Comamonadaceae,1.0,Tepidimonas,0.95
Otu1735,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.93,Tepidibaculum,0.3
Otu1738,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1752,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
