OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu201,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Anaerocolumna,0.49
Otu202,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,0.97,Escherichia/Shigella,0.67
Otu203,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.5,Bacteroidales,0.5,Sphingobacteriaceae,0.35,Sphingobacterium,0.14
Otu204,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.96,Clostridiales,0.96,Clostridiaceae_2,0.35,Alkaliphilus,0.33
Otu205,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flintibacter,0.99
Otu206,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Eubacteriaceae,0.47,Eubacterium,0.47
Otu208,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Ruminococcus2,0.44
Otu209,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.89,Duncaniella,0.68
Otu210,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.89,Enterocloster,0.24
Otu211,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Syntrophococcus,0.37
Otu212,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.98,Clostridiales,0.98,Lachnospiraceae,0.95,Anaerosporobacter,0.36
Otu214,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Agathobacter,0.25
Otu215,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.95,Clostridiales,0.95,Clostridiaceae_2,0.43,Alkaliphilus,0.4
Otu216,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Schaedlerella,0.98
Otu217,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.92,Dorea,0.23
Otu219,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.61
Otu220,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.93,Pseudobutyrivibrio,0.21
Otu221,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.98,Sporobacter,0.48
Otu222,Bacteria,1.0,Proteobacteria,1.0,Deltaproteobacteria,1.0,Desulfovibrionales,0.99,Desulfovibrionaceae,0.93,Bilophila,0.55
Otu223,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Blautia,0.33
Otu224,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Kineothrix,0.27
Otu225,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.97,Papillibacter,0.4
Otu226,Bacteria,1.0,Firmicutes,0.63,Clostridia,0.62,Clostridiales,0.62,Hyphomonadaceae,0.25,Algimonas,0.13
Otu227,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.3
Otu228,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.89,Clostridium_XlVa,0.17
Otu229,Bacteria,1.0,Bacteroidetes,0.99,Bacteroidia,0.85,Bacteroidales,0.85,Porphyromonadaceae,0.37,Falsiporphyromonas,0.33
Otu230,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Anaerostipes,0.36
Otu232,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Acutalibacter,1.0
Otu233,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.95,Clostridiales,0.8,Peptococcaceae_1,0.43,Desulfitibacter,0.28
Otu234,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Anaerosporobacter,0.29
Otu235,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Acetitomaculum,0.22
Otu236,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.87,Clostridiales,0.87,Clostridiaceae_2,0.42,Alkaliphilus,0.42
Otu237,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Ruminococcaceae,0.96,Papillibacter,0.47
Otu238,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.96,Enterocloster,0.51
Otu239,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.96,Clostridium_XlVa,0.35
Otu240,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Lachnospiracea_incertae_sedis,0.69
Otu241,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Acetatifactor,0.94
Otu242,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.98,Clostridiales,0.98,Clostridiaceae_4,0.39,Anaerosolibacter,0.24
Otu243,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Faecalicatena,0.31
Otu244,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Lawsonibacter,0.7
Otu245,Bacteria,1.0,Firmicutes,0.96,Clostridia,0.94,Clostridiales,0.94,Lachnospiraceae,0.25,Mogibacterium,0.11
Otu246,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Anaerotignum,1.0
Otu247,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu248,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.96,Clostridiales,0.86,Peptococcaceae_1,0.39,Desulfitibacter,0.17
Otu249,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Merdimonas,0.34
Otu250,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.96,Clostridiales,0.96,Clostridiaceae_2,0.37,Alkaliphilus,0.36
Otu251,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,0.64
Otu252,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Butyrivibrio,0.4
Otu253,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.97
Otu255,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Cuneatibacter,0.39
Otu256,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.54
Otu257,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.84
Otu258,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.79
Otu259,Bacteria,1.0,Firmicutes,0.96,Clostridia,0.95,Clostridiales,0.95,Lachnospiraceae,0.91,Butyrivibrio,0.16
Otu260,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Roseburia,0.64
Otu262,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Hespellia,0.32
Otu263,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Merdimonas,0.38
Otu264,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Cuneatibacter,0.43
Otu265,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Anaerocolumna,0.56
Otu266,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Enterocloster,0.57
Otu267,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.92,Blautia,0.42
Otu268,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.88
Otu269,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.93,Clostridiales,0.93,Clostridiaceae_2,0.36,Alkaliphilus,0.36
Otu270,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flintibacter,0.95
Otu271,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Lacrimispora,0.36
Otu272,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Lachnospiracea_incertae_sedis,0.86
Otu273,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Agathobacter,0.21
Otu274,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Muricomes,0.29
Otu275,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Agathobacter,0.21
Otu276,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.98,Butyricicoccus,0.91
Otu277,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Hungatella,0.46
Otu279,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.75
Otu280,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.99,Clostridium_IV,0.91
Otu281,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.78
Otu282,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.95,Clostridiales,0.95,Clostridiaceae_2,0.26,Alkaliphilus,0.25
Otu284,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.72
Otu285,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.87,Agathobacter,0.45
Otu286,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Anaerotignum,1.0
Otu287,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.99,Oscillibacter,0.88
Otu288,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Dysosmobacter,0.93
Otu289,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Schaedlerella,0.98
Otu290,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Dysosmobacter,0.79
Otu291,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Muricomes,0.29
Otu293,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Dysosmobacter,0.93
Otu294,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.99,Ruminococcus,0.82
Otu295,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.98,Flintibacter,0.31
Otu296,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Pseudoflavonifractor,0.56
Otu297,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.97,Lacrimispora,0.41
Otu298,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Acetatifactor,0.37
Otu299,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.9
Otu300,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.99,Clostridiales,0.99,Ruminococcaceae,0.94,Oscillibacter,0.71
Otu301,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.98,Clostridiales,0.98,Ruminococcaceae,0.98,Intestinimonas,0.92
Otu302,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.97,Enterocloster,0.47
Otu303,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Sutterellaceae,1.0,Turicimonas,1.0
Otu304,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Phocea,0.92
Otu305,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Merdimonas,0.47
Otu308,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.98,Butyricicoccus,0.94
Otu309,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.89,Muribaculum,0.69
Otu310,Bacteria,1.0,Firmicutes,0.83,Clostridia,0.83,Clostridiales,0.83,Lachnospiraceae,0.82,Lacrimispora,0.23
Otu311,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Intestinimonas,0.58
Otu312,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.5
Otu314,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.88,Enterocloster,0.25
Otu315,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Lawsonibacter,0.75
Otu316,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.91
Otu317,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Rikenellaceae,1.0,Alistipes,1.0
Otu318,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,0.95
Otu319,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.92
Otu320,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Acetatifactor,0.99
Otu321,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Acetatifactor,0.93
Otu322,Bacteria,1.0,Firmicutes,0.96,Clostridia,0.95,Clostridiales,0.95,Clostridiaceae_2,0.35,Alkaliphilus,0.33
Otu323,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Anaerocolumna,0.32
Otu324,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.61
Otu325,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.95
Otu326,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Acutalibacter,0.89
Otu328,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Kineothrix,0.46
Otu329,Bacteria,1.0,Firmicutes,0.95,Clostridia,0.9,Clostridiales,0.9,Lachnospiraceae,0.5,Lachnospiracea_incertae_sedis,0.34
Otu330,Bacteria,1.0,Firmicutes,1.0,Erysipelotrichia,0.97,Erysipelotrichales,0.97,Erysipelotrichaceae,0.97,Amedibacillus,0.39
Otu331,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Eisenbergiella,0.46
Otu332,Bacteria,1.0,Proteobacteria,0.95,Alphaproteobacteria,0.93,Kiloniellales,0.44,Kiloniellaceae,0.44,Aestuariispira,0.41
Otu333,Bacteria,1.0,Firmicutes,1.0,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.99,Clostridium_XlVa,0.31
Otu334,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.39
Otu335,Bacteria,1.0,Actinobacteria,0.99,Coriobacteriia,0.99,Eggerthellales,0.72,Eggerthellaceae,0.72,Adlercreutzia,0.3
Otu336,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.92,Flintibacter,0.58
Otu337,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.98,Clostridiales,0.98,Lachnospiraceae,0.96,Mediterraneibacter,0.33
Otu338,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Mediterraneibacter,0.28
Otu339,Bacteria,1.0,Actinobacteria,1.0,Coriobacteriia,0.99,Eggerthellales,0.79,Eggerthellaceae,0.79,Adlercreutzia,0.49
Otu340,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flintibacter,1.0
Otu341,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,0.88,Duncaniella,0.67
Otu342,Bacteria,1.0,Firmicutes,0.95,Clostridia,0.95,Clostridiales,0.95,Lachnospiraceae,0.94,Clostridium_XlVa,0.21
Otu343,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.94,Clostridiales,0.94,Lachnospiraceae,0.79,Eubacterium,0.14
Otu344,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Kineothrix,0.77
Otu345,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Butyrivibrio,0.6
Otu346,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Muribaculaceae,1.0,Duncaniella,1.0
Otu347,Bacteria,1.0,Firmicutes,0.95,Clostridia,0.95,Clostridiales,0.95,Lachnospiraceae,0.94,Acetatifactor,0.59
Otu348,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.96,Sporobacter,0.6
Otu349,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.99,Roseburia,0.52
Otu350,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.92,Clostridiales,0.92,Ruminococcaceae,0.19,Alkaliphilus,0.17
Otu351,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Odoribacteraceae,0.97,Odoribacter,0.97
Otu352,Bacteria,1.0,Firmicutes,0.9,Clostridia,0.89,Clostridiales,0.89,Lachnospiraceae,0.87,Shuttleworthia,0.22
Otu353,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Clostridiales_Incertae_Sedis_XIII,0.89,Ihubacter,0.87
Otu354,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.98,Faecalicatena,0.39
Otu355,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Butyrivibrio,0.4
Otu356,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.98,Butyrivibrio,0.38
Otu357,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.95,Enterocloster,0.39
Otu358,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.37
Otu359,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.85
Otu360,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Dorea,0.38
Otu361,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.99,Acetatifactor,0.96
Otu362,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Merdimonas,0.73
Otu363,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Dorea,0.56
Otu365,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Syntrophococcus,0.29
Otu366,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Blautia,0.56
Otu367,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flavonifractor,0.53
Otu368,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Marvinbryantia,0.17
Otu370,Bacteria,1.0,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.97,Clostridium_XlVa,0.45
Otu372,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Ruminococcus2,0.21
Otu373,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Butyrivibrio,0.39
Otu374,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Flintibacter,1.0
Otu375,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Butyrivibrio,0.4
Otu376,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.93,Lacrimispora,0.16
Otu377,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,1.0,Clostridium_IV,0.42
Otu378,Bacteria,1.0,Firmicutes,0.74,Clostridia,0.74,Clostridiales,0.74,Lachnospiraceae,0.73,Acetatifactor,0.28
Otu379,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Acetatifactor,0.84
Otu380,Bacteria,1.0,Firmicutes,0.94,Clostridia,0.94,Clostridiales,0.94,Lachnospiraceae,0.94,Clostridium_XlVa,0.37
Otu381,Bacteria,1.0,Firmicutes,0.95,Clostridia,0.93,Clostridiales,0.88,Lachnospiraceae,0.59,Clostridium_XlVb,0.41
Otu382,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.9,Clostridiales,0.9,Clostridiaceae_2,0.27,Alkaliphilus,0.26
Otu383,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Ruminococcaceae,0.97,Anaerotruncus,0.29
Otu384,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.97
Otu385,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.97,Roseburia,0.26
Otu386,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.92,Parasporobacterium,0.35
Otu387,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.43
Otu388,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Agathobacter,0.14
Otu389,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Mediterraneibacter,0.6
Otu390,Bacteria,1.0,Bacteroidetes,0.98,Bacteroidia,0.64,Bacteroidales,0.64,Porphyromonadaceae,0.26,Porphyromonas,0.15
Otu391,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Clostridium_XlVa,0.95
Otu392,Bacteria,1.0,Firmicutes,0.93,Clostridia,0.87,Clostridiales,0.87,Clostridiaceae_2,0.29,Alkaliphilus,0.29
Otu393,Bacteria,1.0,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.94,Acetatifactor,0.5
Otu394,Bacteria,1.0,Firmicutes,0.72,Erysipelotrichia,0.63,Erysipelotrichales,0.63,Erysipelotrichaceae,0.63,Holdemania,0.49
Otu395,Bacteria,1.0,Firmicutes,0.98,Clostridia,0.94,Clostridiales,0.94,Lachnospiraceae,0.39,Alkaliphilus,0.34
Otu396,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.54
Otu397,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.96,Enterocloster,0.53
Otu398,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.99,Bacteroidales,0.99,Barnesiellaceae,0.49,Barnesiella,0.46
Otu399,Bacteria,1.0,Firmicutes,0.96,Clostridia,0.96,Clostridiales,0.96,Lachnospiraceae,0.92,Marvinbryantia,0.57
Otu400,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,1.0,Enterocloster,0.41
Otu401,Bacteria,1.0,Firmicutes,1.0,Clostridia,1.0,Clostridiales,1.0,Lachnospiraceae,0.99,Enterocloster,0.61
Otu402,Bacteria,1.0,Firmicutes,0.88,Clostridia,0.85,Clostridiales,0.85,Lachnospiraceae,0.77,Roseburia,0.19
Otu403,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,0.99,Bacteroidales,0.99,Muribaculaceae,0.92,Duncaniella,0.74
Otu404,Bacteria,1.0,Firmicutes,0.95,Clostridia,0.91,Clostridiales,0.91,Lachnospiraceae,0.18,Anaerovorax,0.07
