OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu26,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Ligilactobacillus,0.9700
Otu27,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Bacillales,1.0000,Staphylococcaceae,1.0000,Staphylococcus,1.0000
Otu28,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Enterocloster,0.5300
Otu29,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Faecalicatena,0.3900
Otu30,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Oscillibacter,0.7500
Otu31,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9600,Enterocloster,0.5100
Otu32,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Bacteroidaceae,1.0000,Phocaeicola,0.8800
Otu33,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Enterocloster,0.6100
Otu34,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Blautia,0.6400
Otu35,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.6300
Otu36,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Sporobacter,0.5400
Otu37,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9800,Lachnospira,0.3900
Otu38,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Duncaniella,1.0000
Otu39,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.3400
Otu40,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9100,Enterocloster,0.5500
Otu41,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Enterocloster,0.4700
Otu42,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Rikenellaceae,1.0000,Alistipes,1.0000
Otu43,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Enterococcaceae,0.9600,Enterococcus,0.9600
Otu44,Bacteria,1.0000,Firmicutes,1.0000,Erysipelotrichia,0.8900,Erysipelotrichales,0.8900,Erysipelotrichaceae,0.8900,Turicibacter,0.8900
Otu45,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lacrimispora,0.3500
Otu46,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Fusicatenibacter,1.0000
Otu47,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Duncaniella,0.9400
Otu48,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.7700
Otu49,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Agathobacter,0.3000
Otu50,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,1.0000
Otu51,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.3700
Otu52,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Muribaculum,0.9900
Otu53,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,1.0000
Otu54,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9500,Dorea,0.2600
Otu55,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.7400
Otu56,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9300
Otu57,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Clostridium_XlVa,0.3100
Otu58,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9600,Clostridiales,0.9500,Ruminococcaceae,0.8600,Ruminococcus,0.2700
Otu59,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9300
Otu60,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Bacteroidaceae,1.0000,Bacteroides,1.0000
Otu61,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,1.0000
Otu62,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Duncaniella,1.0000
Otu63,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Eubacteriaceae,0.9800,Eubacterium,0.9800
Otu64,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiaceae_1,1.0000,Clostridium_sensu_stricto,1.0000
Otu65,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,1.0000
Otu66,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Agathobacter,0.2100
Otu67,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9700
Otu68,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.6100
Otu69,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Streptococcus,1.0000
Otu70,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.9400,Paramuribaculum,0.4700
Otu71,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.8400
Otu72,Bacteria,1.0000,Firmicutes,0.8800,Clostridia,0.8500,Clostridiales,0.8500,Lachnospiraceae,0.7700,Roseburia,0.1900
Otu73,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Anaerostipes,0.3600
Otu74,Bacteria,1.0000,Firmicutes,0.5800,Clostridia,0.2400,Clostridiales,0.2400,Erysipelotrichaceae,0.1200,Spiroplasma,0.0700
Otu75,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.8700,Clostridiales,0.8700,Clostridiaceae_2,0.4200,Alkaliphilus,0.4200
Otu76,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Dysosmobacter,0.7300
Otu77,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Muribaculum,0.5000
Otu78,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospiracea_incertae_sedis,0.6900
Otu79,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9600,Clostridiales,0.9600,Lachnospiraceae,0.9600,Enterocloster,0.3000
Otu80,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Cuneatibacter,0.4300
Otu81,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Agathobacter,0.2500
Otu82,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9600,Marvinbryantia,0.1700
Otu83,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9600,Clostridiales,0.9600,Lachnospiraceae,0.9400,Marvinbryantia,0.3700
Otu84,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flavonifractor,0.5300
Otu85,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9900
Otu86,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9600,Clostridiales,0.9600,Clostridiaceae_2,0.3500,Alkaliphilus,0.3300
Otu87,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Acutalibacter,1.0000
Otu88,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Merdimonas,0.3300
Otu89,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Paramuribaculum,1.0000
Otu90,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.8300
Otu91,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9400,Clostridiales,0.9400,Lachnospiraceae,0.2500,Mogibacterium,0.1100
Otu92,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Muribaculum,0.9700
Otu93,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.5800
Otu94,Bacteria,1.0000,Proteobacteria,1.0000,Gammaproteobacteria,1.0000,Pasteurellales,1.0000,Pasteurellaceae,1.0000,Haemophilus,0.9300
Otu95,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Clostridium_IV,0.9100
Otu96,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9300,Clostridiales,0.9300,Clostridiaceae_2,0.4100,Alkaliphilus,0.4000
Otu97,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9800,Clostridiales,0.9800,Lachnospiraceae,0.9600,Blautia,0.3100
Otu98,Bacteria,1.0000,Actinobacteria,1.0000,Coriobacteriia,1.0000,Eggerthellales,1.0000,Eggerthellaceae,1.0000,Adlercreutzia,1.0000
Otu99,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9100,Clostridiales,0.9100,Clostridiaceae_2,0.3000,Alkaliphilus,0.2900
Otu100,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Enterocloster,0.5700
Otu101,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Merdimonas,0.4700
Otu102,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9800,Acetitomaculum,0.2200
Otu103,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9500,Clostridiales,0.9500,Ruminococcaceae,0.9000,Monoglobus,0.5500
Otu104,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Roseburia,0.5200
Otu105,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Clostridium_IV,0.4500
Otu106,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Ligilactobacillus,0.9500
Otu107,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.6000
Otu108,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.3900
Otu109,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,1.0000,Muribaculum,1.0000
Otu110,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.5000,Bacteroidales,0.5000,Sphingobacteriaceae,0.3500,Sphingobacterium,0.1400
Otu111,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Ligilactobacillus,0.9700
Otu112,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.8700,Merdimonas,0.2300
Otu113,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Clostridium_IV,0.8400
Otu114,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9900,Clostridium_XlVa,0.3100
Otu115,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.5100
Otu116,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9100,Extibacter,0.3100
Otu117,Bacteria,1.0000,Firmicutes,0.7600,Clostridia,0.7600,Clostridiales,0.7600,Lachnospiraceae,0.7600,Acetatifactor,0.6400
Otu118,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9900,Clostridiales,0.9900,Lachnospiraceae,0.9700,Clostridium_XlVa,0.4500
Otu119,Bacteria,1.0000,Deferribacteres,1.0000,Deferribacteres,1.0000,Deferribacterales,1.0000,Deferribacteraceae,1.0000,Mucispirillum,1.0000
Otu120,Bacteria,1.0000,Tenericutes,1.0000,Mollicutes,1.0000,Anaeroplasmatales,0.9700,Anaeroplasmataceae,0.9700,Anaeroplasma,0.9700
Otu121,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Limosilactobacillus,0.9800
Otu122,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Muribaculaceae,0.6300,Muribaculum,0.5700
Otu123,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9400,Bacteroidales,0.9400,Muribaculaceae,0.6100,Duncaniella,0.5000
Otu124,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Schaedlerella,0.9800
Otu125,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.9100,Muribaculum,0.9000
Otu126,Bacteria,1.0000,Firmicutes,0.9300,Clostridia,0.9300,Clostridiales,0.9300,Lachnospiraceae,0.9300,Lacrimispora,0.2800
Otu127,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flintibacter,1.0000
Otu128,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Rikenellaceae,1.0000,Alistipes,1.0000
Otu129,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Streptococcaceae,1.0000,Streptococcus,1.0000
Otu130,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Dorea,0.5600
Otu131,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9700,Lacrimispora,0.4600
Otu132,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Enterocloster,0.6100
Otu133,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Lachnospiraceae,0.9800,Roseburia,0.3600
Otu134,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Lachnospiracea_incertae_sedis,0.6900
Otu135,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,0.9900
Otu136,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Butyrivibrio,0.4100
Otu137,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9900,Clostridium_IV,0.7400
Otu138,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9500,Blautia,0.2300
Otu139,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Muribaculaceae,0.9700,Muribaculum,0.7300
Otu140,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,0.9500,Clostridiales,0.9500,Clostridiaceae_2,0.3900,Alkaliphilus,0.3900
Otu141,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Flintibacter,0.9900
Otu142,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9200,Blautia,0.3100
Otu143,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Limosilactobacillus,0.9600
Otu144,Bacteria,1.0000,Firmicutes,0.9100,Clostridia,0.8700,Clostridiales,0.8700,Peptostreptococcaceae,0.2300,Filifactor,0.1400
Otu145,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Clostridium_XlVa,0.9200
Otu146,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,1.0000,Lawsonibacter,0.7000
Otu147,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9600,Clostridiales,0.9600,Clostridiaceae_2,0.3700,Alkaliphilus,0.3600
Otu148,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Muribaculaceae,0.7200,Muribaculum,0.3600
Otu149,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Clostridium_XlVa,0.2900
Otu150,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9700,Clostridiales,0.9700,Lachnospiraceae,0.9600,Enterocloster,0.3100
Otu151,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Enterococcaceae,1.0000,Enterococcus,1.0000
Otu152,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9100,Bacteroidales,0.9100,Muribaculaceae,0.6800,Muribaculum,0.4900
Otu153,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Anaerotignum,1.0000
Otu154,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Kineothrix,0.4200
Otu155,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Lactobacillus,1.0000
Otu156,Bacteria,1.0000,Firmicutes,0.9400,Clostridia,0.9200,Clostridiales,0.9200,Clostridiaceae_2,0.2300,Alkaliphilus,0.2300
Otu157,Bacteria,1.0000,Firmicutes,1.0000,Bacilli,1.0000,Lactobacillales,1.0000,Lactobacillaceae,1.0000,Limosilactobacillus,0.9600
Otu158,Bacteria,1.0000,Firmicutes,0.9800,Clostridia,0.9800,Clostridiales,0.9800,Ruminococcaceae,0.9800,Intestinimonas,0.9200
Otu159,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Ruminococcaceae,0.9800,Butyricicoccus,0.9100
Otu160,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,1.0000
Otu161,Bacteria,1.0000,Firmicutes,0.9900,Clostridia,0.9000,Clostridiales,0.9000,Clostridiaceae_2,0.2900,Alkaliphilus,0.2800
Otu162,Bacteria,1.0000,Firmicutes,0.9700,Clostridia,0.9500,Clostridiales,0.9500,Clostridiaceae_2,0.4300,Alkaliphilus,0.4000
Otu163,Bacteria,1.0000,Firmicutes,0.9600,Clostridia,0.9500,Clostridiales,0.9500,Clostridiaceae_2,0.3500,Alkaliphilus,0.3300
Otu164,Bacteria,1.0000,Firmicutes,0.9500,Clostridia,0.9300,Clostridiales,0.8800,Lachnospiraceae,0.6200,Clostridium_XlVb,0.3700
Otu165,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Acetatifactor,0.9900
Otu166,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.9700,Bacteroidales,0.9700,Muribaculaceae,0.7900,Muribaculum,0.6100
Otu167,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,1.0000,Ruminococcus2,0.4400
Otu168,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Clostridiaceae_1,1.0000,Clostridium_sensu_stricto,1.0000
Otu169,Bacteria,1.0000,Firmicutes,1.0000,Clostridia,1.0000,Clostridiales,1.0000,Lachnospiraceae,0.9900,Clostridium_XlVa,0.4300
Otu170,Bacteria,1.0000,Firmicutes,0.5400,Clostridia,0.3600,Clostridiales,0.3600,Acholeplasmataceae,0.2200,Acholeplasma,0.2200
Otu171,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,1.0000,Bacteroidales,1.0000,Odoribacteraceae,1.0000,Odoribacter,1.0000
Otu172,Bacteria,1.0000,Bacteroidetes,1.0000,Bacteroidia,0.8800,Bacteroidales,0.8800,Muribaculaceae,0.6600,Muribaculum,0.4300
